ticket_id,entry_station,exit_station,entry_hour,distance,expected_time,travel_time,ticket_type,repeat_usage,fraud_label
1087fe21,Chikkabidarakallu,Ragigudda,5,15.86,27,29,SmartCard,0,0
c521b6f8,National College,Singayyanapalya,6,8.2,14,16,QR,0,0
e0663dbf,Pattandur Agrahara,Attiguppe,9,4.31,7,5,Token,1,1
c1f3411e,Peenya,Nagasandra,20,11.99,20,23,QR,1,1
f010de29,Silk Institute,Pantharapalya Nayandahalli,11,5.66,9,11,SmartCard,0,0
1ffba150,Sir M Visvesvaraya Central College,Rajajinagar,18,20.29,34,2,SmartCard,0,1
6c04453f,Vajarahalli,Jnanabharathi,16,14.47,24,22,Token,0,0
f0c0aeb5,Srirampura,Pattandur Agrahara,23,9.42,16,18,SmartCard,0,0
6badf875,Hoodi,Nallurhalli,13,9.07,15,2,QR,0,1
57035bea,Chikkabidarakallu,Vajarahalli,6,5.11,8,8,QR,0,0
5925f856,Jayadeva Hospital,Jalahalli,23,9.81,16,19,SmartCard,0,0
645eb384,Hopefarm Channasandra,Yelachenahalli,13,6.74,11,10,QR,0,0
d710c528,Jayadeva Hospital,Yeshwanthpur,22,8.39,14,13,QR,0,0
694d8330,Lalbagh,Deepanjali Nagar,11,19.29,33,2,Token,0,1
5657bfa3,Cubbon Park,Kengeri,14,8.65,14,16,SmartCard,0,0
0d50bd31,Kudlu Gate,Whitefield (Kadugodi),23,3.93,6,6,Token,0,0
73a0a88e,Krishnarajapura,Pattanagere,13,7.44,12,12,QR,0,0
adc84f59,Thalaghattapura,Peenya Industry,9,12.0,20,19,QR,0,0
4856cdcc,Chickpete,Magadi Road,19,6.48,11,9,Token,0,0
c0cd5828,Garudacharapalya,Attiguppe,5,7.57,12,10,QR,0,0
52ff72ee,Nallurhalli,Banashankari,19,13.38,22,23,QR,0,0
300e10d1,Dasarahalli,Rashtreeya Vidyalaya Road,9,19.98,34,33,SmartCard,0,0
64b8c69b,Nagasandra,Swami Vivekananda Road,9,12.9,22,24,QR,0,0
4146aff6,Kundalahalli,South End Circle,5,15.49,26,26,QR,0,0
1e28267e,Dasarahalli,Pantharapalya Nayandahalli,11,6.8,11,12,QR,0,0
c2d8a0e8,Dasarahalli,Mahatma Gandhi Road,8,16.98,29,31,QR,0,0
debc4709,Kudlu Gate,Jnanabharathi,11,1.41,2,1,QR,0,0
353769cb,Swami Vivekananda Road,BTM Layout,17,1.61,2,0,QR,0,0
58bbe6f9,Silk Institute,Ragigudda,11,6.23,10,13,QR,0,0
cf35c4bf,Mahalakshmi,Konanakunte Cross,9,10.28,17,20,SmartCard,0,0
6924a792,Kadugodi Tree Park,Infosys Foundation Konappana Agrahara,11,9.82,16,19,QR,0,0
36d25af7,Challaghatta,Peenya Industry,13,5.42,9,9,SmartCard,0,0
a0641e15,Krantivira Sangolli Rayanna Railway Station,Hopefarm Channasandra,9,15.79,27,107,QR,0,1
2b5b184a,Thalaghattapura,Vijayanagar,23,22.06,37,1,Token,0,1
7e72d3c1,Mahakavi Kuvempu Road,Whitefield (Kadugodi),12,16.78,28,31,QR,0,0
dd7acd0e,Singayyanapalya,Nallurhalli,8,9.61,16,106,SmartCard,0,1
60f67e43,Yeshwanthpur,Rashtreeya Vidyalaya Road,18,13.4,22,21,Token,0,0
50c78498,Peenya,BTM Layout,17,9.39,16,15,SmartCard,0,0
bd80bd13,Manjunath Nagar,Doddakallasandra,7,15.96,27,26,QR,0,0
95ebdac4,Jalahalli,Lalbagh,8,22.26,38,37,QR,0,0
6b4f7b5f,Yelachenahalli,Infosys Foundation Konappana Agrahara,20,21.92,37,39,Token,0,0
5bebb37f,Chickpete,Sandal Soap Factory,17,7.74,13,14,QR,0,0
2c85bdcf,Bommanahalli,Rajajinagar,11,21.22,36,39,SmartCard,0,0
6b42f680,Peenya,Jnanabharathi,12,15.12,25,23,QR,1,1
c205002d,Whitefield (Kadugodi),Lalbagh,14,20.06,34,33,QR,0,0
75554f66,Benniganahalli,Trinity,5,12.83,21,4,QR,0,1
29f26575,Singayyanapalya,Cubbon Park,6,7.55,12,13,Token,0,0
ddcbff6d,Mahatma Gandhi Road,Pantharapalya Nayandahalli,17,17.2,29,31,Token,0,0
c1419189,Kudlu Gate,Whitefield (Kadugodi),5,22.38,38,41,QR,0,0
f12560bd,Mysuru Road,Sri Sathya Sai Hospital,5,5.47,9,8,QR,1,1
9e668dc0,Central Silk Board,Yeshwanthpur,23,23.72,40,42,QR,0,0
84630cfa,Singasandra,Seetharampalya,17,15.42,26,26,SmartCard,1,1
4f9a0e0d,Nadaprabhu Kempegowda Station Majestic,Thalaghattapura,9,9.64,16,17,Token,0,0
407b1192,Singasandra,Deepanjali Nagar,13,14.77,25,27,SmartCard,0,0
6b8a008c,Krishna Rajendra Market,Challaghatta,18,15.86,27,27,QR,0,0
580f2f18,Yeshwanthpur,Bommanahalli,11,24.46,41,41,QR,0,0
7d121d11,Chickpete,Sandal Soap Factory,12,10.54,18,19,Token,0,0
e677401b,Hongasandra,Mahalakshmi,11,10.0,17,15,Token,0,0
c4772abf,Kengeri,Manjunath Nagar,17,14.38,24,25,Token,0,0
b9450a19,Doddakallasandra,Hongasandra,13,18.99,32,33,SmartCard,0,0
60304116,Mantri Square Sampige Road,Kadugodi Tree Park,15,19.71,33,31,SmartCard,1,1
6f6b61f7,Sri Sathya Sai Hospital,Challaghatta,22,18.39,31,29,QR,0,0
9ded14b5,Manjunath Nagar,Bommanahalli,23,14.75,25,24,SmartCard,0,0
8a6e3bc2,Mahatma Gandhi Road,Whitefield (Kadugodi),23,24.93,42,1,QR,0,1
e380fe7d,Madavara,Pattanagere,16,18.33,31,2,Token,0,1
97dafccd,Magadi Road,Mantri Square Sampige Road,17,21.9,37,39,Token,0,0
6097c04f,Deepanjali Nagar,Lalbagh,11,9.64,16,18,SmartCard,0,0
f6491f10,Pattanagere,BTM Layout,7,1.57,2,3,Token,0,1
d9203688,Trinity,Manjunath Nagar,17,1.22,2,5,SmartCard,0,0
141c3d46,Doddakallasandra,Jnanabharathi,20,10.48,17,16,SmartCard,0,0
a0d8b096,Peenya Industry,Halasuru,6,11.58,19,21,QR,0,0
55e9d6a2,Indiranagar,Nallurhalli,23,20.8,35,37,Token,0,0
566f740c,Infosys Foundation Konappana Agrahara,Whitefield (Kadugodi),16,22.38,38,37,QR,0,0
a42f66c3,Mahalakshmi,Kengeri Bus Terminal,12,2.07,3,60,Token,0,1
5cd15a92,Mysuru Road,Kudlu Gate,16,13.38,22,5,Token,0,1
b15e12d8,Chikkabidarakallu,Goraguntepalya,7,13.1,22,24,SmartCard,0,0
d5f89468,Seetharampalya,Pattandur Agrahara,16,19.11,32,32,Token,0,0
02fe0c70,Pattanagere,Benniganahalli,16,12.36,21,71,QR,0,1
966b6724,Attiguppe,Trinity,17,6.57,11,13,QR,0,0
ab816dd6,Swami Vivekananda Road,Rajajinagar,11,14.29,24,25,Token,0,0
e7442db8,Trinity,Krishna Rajendra Market,21,19.28,33,122,SmartCard,0,1
08a51f8f,Hosa Road,Beratena Agrahara,8,1.32,2,4,Token,0,0
22c2a640,Chickpete,Madavara,16,9.82,16,16,SmartCard,0,0
f7b7f5ac,Mysuru Road,Vajarahalli,16,11.87,20,22,QR,0,0
40861f61,Krishnarajapura,Pattandur Agrahara,22,21.24,36,35,Token,0,0
845d18f8,Huskur Road,Nallurhalli,11,2.65,4,3,Token,0,0
951cc09d,Rashtreeya Vidyalaya Road,Hopefarm Channasandra,5,18.06,30,32,Token,0,0
fc95a76c,Hoodi,Yeshwanthpur,7,9.25,15,69,QR,0,1
3f4aa231,Seetharampalya,Whitefield (Kadugodi),17,5.64,9,8,SmartCard,0,0
bbc15205,Cubbon Park,Nadaprabhu Kempegowda Station Majestic,14,20.55,35,34,QR,0,0
788435aa,Kengeri Bus Terminal,Rashtreeya Vidyalaya Road,10,12.77,21,20,SmartCard,0,0
e924554d,Kudlu Gate,Swami Vivekananda Road,5,5.77,9,11,Token,0,0
4a07ae73,Beratena Agrahara,Peenya Industry,14,10.41,17,16,Token,0,0
acabb504,Krishnarajapura,Attiguppe,10,3.54,6,7,Token,0,0
5bdf2d2c,Sri Sathya Sai Hospital,Hongasandra,21,9.55,16,19,QR,0,0
11eb877f,Vajarahalli,Mahakavi Kuvempu Road,23,15.77,27,95,QR,0,1
cc3cec24,Jayanagar,Cubbon Park,20,9.56,16,18,QR,0,0
752eef1f,Kengeri Bus Terminal,Konanakunte Cross,13,3.93,6,7,Token,1,1
435f1b15,Krantivira Sangolli Rayanna Railway Station,Mysuru Road,5,21.37,36,38,Token,0,0
ae3ffb3e,Lalbagh,Jayanagar,9,13.61,23,25,SmartCard,0,0
06fceb11,Lalbagh,Central Silk Board,21,10.6,18,18,SmartCard,0,0
807a7368,Seetharampalya,Trinity,20,9.57,16,14,SmartCard,0,0
d4ba3067,Challaghatta,Beratena Agrahara,6,3.16,5,7,Token,0,0
add3a6ad,Cubbon Park,Bommanahalli,18,1.79,3,2,QR,0,1
b59d5ac1,Rashtreeya Vidyalaya Road,Jalahalli,9,4.19,7,71,SmartCard,0,1
2c4763b6,Jalahalli,Vajarahalli,10,13.43,23,21,QR,1,1
5494a782,Benniganahalli,Kudlu Gate,17,19.14,32,33,QR,0,0
826c262e,Electronic City,BTM Layout,5,8.11,13,5,QR,0,1
bec077b8,Attiguppe,Singayyanapalya,19,8.91,15,15,Token,0,0
863dd82d,Challaghatta,Rashtreeya Vidyalaya Road,9,5.63,9,9,SmartCard,0,0
394611d4,Kundalahalli,Trinity,15,13.28,22,24,QR,0,0
e6783325,Jayaprakash Nagar,Biocon Hebbagodi,5,21.86,37,38,QR,0,0
45b1e926,Huskur Road,Hoodi,18,8.39,14,14,Token,0,0
8d01247e,Hongasandra,Dasarahalli,21,17.16,29,31,SmartCard,0,0
7553ea98,National College,Central Silk Board,8,9.07,15,16,QR,0,0
1ef31a3b,Swami Vivekananda Road,Sir M Visvesvaraya Central College,11,3.38,5,3,SmartCard,0,0
d39951cf,Mantri Square Sampige Road,Swami Vivekananda Road,9,2.26,3,6,Token,0,0
2838899f,Mahatma Gandhi Road,Jayaprakash Nagar,5,23.93,41,41,Token,0,0
1dc3a4b1,Benniganahalli,Whitefield (Kadugodi),6,2.54,4,7,Token,0,0
a66e43a5,Goraguntepalya,Kengeri Bus Terminal,17,10.14,17,19,SmartCard,0,0
45e77e41,National College,Halasuru,15,21.54,36,2,Token,0,1
fff819a4,Electronic City,Kengeri Bus Terminal,10,10.22,17,20,SmartCard,0,0
62ae2474,Yeshwanthpur,Dr B R Ambedkar Station Vidhana Soudha,9,15.03,25,24,QR,0,0
cbd0e3cd,Sir M Visvesvaraya Central College,Kudlu Gate,10,12.17,20,23,SmartCard,0,0
9b634188,Benniganahalli,Swami Vivekananda Road,6,13.24,22,1,QR,0,1
e95af347,National College,Rajajinagar,18,9.37,16,17,QR,0,0
7787b108,Singayyanapalya,Mantri Square Sampige Road,8,20.69,35,34,Token,0,0
86f968c2,Pattandur Agrahara,Infosys Foundation Konappana Agrahara,16,8.71,14,17,Token,0,0
365e6036,Beratena Agrahara,Thalaghattapura,21,7.8,13,14,Token,0,0
8860128f,Vijayanagar,Pattandur Agrahara,16,2.84,4,2,SmartCard,0,0
346c669f,Mahakavi Kuvempu Road,Rajarajeshwari Nagar,16,7.33,12,14,SmartCard,0,0
eb804a89,Sri Sathya Sai Hospital,Chickpete,8,15.32,26,26,QR,0,0
2826ef47,Mantri Square Sampige Road,Yelachenahalli,17,15.5,26,26,QR,0,0
828ea602,Mantri Square Sampige Road,Jalahalli,6,11.2,19,19,SmartCard,0,0
edb951af,Kundalahalli,Srirampura,17,14.36,24,27,SmartCard,0,0
3d03b642,South End Circle,Singayyanapalya,23,10.96,18,18,QR,0,0
5ac503bf,Jayanagar,Indiranagar,19,2.27,3,4,SmartCard,0,0
d9dab2d2,Jayadeva Hospital,Cubbon Park,17,16.25,27,27,Token,0,0
53b31c7d,Hosa Road,Jayaprakash Nagar,9,7.43,12,12,Token,0,0
f428a4df,Rajarajeshwari Nagar,National College,16,6.73,11,13,Token,0,0
5ae75129,Electronic City,Lalbagh,8,2.1,3,4,Token,0,0
69fa7baf,Huskur Road,Kengeri,14,11.27,19,18,Token,0,0
a5b2b970,Chickpete,Jayaprakash Nagar,6,16.05,27,27,Token,0,0
d4eb01c6,Goraguntepalya,Cubbon Park,18,10.62,18,2,SmartCard,0,1
0b2d49e9,Deepanjali Nagar,Central Silk Board,16,3.72,6,69,QR,0,1
cc07d5f7,Trinity,Jayaprakash Nagar,6,1.44,2,0,SmartCard,0,0
41b89b79,Silk Institute,Jayanagar,5,15.27,26,27,Token,0,0
5d7a3c9d,Jayanagar,Jalahalli,17,9.94,17,18,QR,0,0
f93609d1,Biocon Hebbagodi,Dasarahalli,11,21.74,37,2,SmartCard,0,1
ca4433fb,Mahatma Gandhi Road,Cubbon Park,7,9.29,15,18,QR,1,1
ca746bc3,Bommanahalli,Rajarajeshwari Nagar,20,4.49,7,10,Token,0,0
2ae9bfd9,Kadugodi Tree Park,Dasarahalli,20,15.77,27,28,SmartCard,0,0
d5e7dfd5,Jalahalli,Benniganahalli,20,3.52,6,5,SmartCard,0,0
05be2553,Indiranagar,Rajajinagar,12,13.7,23,95,SmartCard,0,1
3d9cf9e6,Electronic City,Jalahalli,9,20.76,35,35,SmartCard,0,0
bfaf7d68,Whitefield (Kadugodi),Krishnarajapura,21,3.06,5,5,SmartCard,0,0
5aa8d027,National College,Nadaprabhu Kempegowda Station Majestic,13,23.69,40,2,Token,0,1
02e3b477,Halasuru,Thalaghattapura,18,24.62,42,1,Token,0,1
18c0b83c,Challaghatta,Mysuru Road,20,3.09,5,5,SmartCard,1,1
4f78782f,Sandal Soap Factory,Halasuru,23,6.76,11,10,SmartCard,0,0
31e921ae,Pattanagere,Thalaghattapura,10,10.18,17,96,SmartCard,0,1
66f94b2c,Vijayanagar,Kengeri,6,20.55,35,1,SmartCard,0,1
d7a7dffd,Baiyappanahalli,Singayyanapalya,16,15.46,26,24,QR,0,0
ffc7baa2,Konanakunte Cross,Whitefield (Kadugodi),12,7.62,13,11,QR,0,0
6a2c7798,Nadaprabhu Kempegowda Station Majestic,Mysuru Road,5,20.79,35,36,SmartCard,0,0
98952cf0,Beratena Agrahara,Peenya Industry,23,23.09,39,38,QR,0,0
bbe1b116,Doddakallasandra,Whitefield (Kadugodi),21,24.87,42,45,QR,0,0
5c1a78c0,Deepanjali Nagar,Pattanagere,7,6.24,10,10,SmartCard,0,0
ecd380b5,Manjunath Nagar,Nagasandra,18,4.21,7,10,Token,0,0
524022a7,Kengeri,Konanakunte Cross,12,5.35,9,7,QR,0,0
eeb497e6,Kengeri Bus Terminal,Central Silk Board,5,24.5,42,45,QR,0,0
73beb541,Hongasandra,Ragigudda,6,9.13,15,15,SmartCard,0,0
2c62b456,Attiguppe,Seetharampalya,22,2.06,3,4,SmartCard,0,0
de798782,Delta Electronics Bommasandra,Yelachenahalli,11,23.5,40,39,Token,0,0
7411acbd,Deepanjali Nagar,Electronic City,13,22.81,39,40,SmartCard,0,0
9557165f,Singasandra,Trinity,8,17.47,29,1,QR,0,1
2b6bc947,Lalbagh,Hongasandra,21,11.45,19,22,QR,0,0
b5719d22,Deepanjali Nagar,Nadaprabhu Kempegowda Station Majestic,5,7.38,12,2,SmartCard,0,1
3540aaf7,Pattandur Agrahara,Benniganahalli,6,12.1,20,18,QR,0,0
71cd2c43,Rashtreeya Vidyalaya Road,Goraguntepalya,17,15.26,26,26,Token,0,0
d96c297e,Rajarajeshwari Nagar,Huskur Road,8,24.79,42,42,SmartCard,0,0
a717f5a0,Banashankari,Garudacharapalya,20,7.71,13,13,SmartCard,0,0
e3619e21,Krantivira Sangolli Rayanna Railway Station,Baiyappanahalli,23,1.85,3,5,Token,0,0
4b96fb17,Peenya Industry,Attiguppe,21,6.6,11,12,QR,0,0
89fca598,Mantri Square Sampige Road,Jayaprakash Nagar,20,5.71,9,9,QR,0,0
49c98632,Ragigudda,Konanakunte Cross,16,2.63,4,7,QR,0,0
395561f2,Rajajinagar,Baiyappanahalli,17,17.36,29,28,QR,0,0
86d76117,Peenya Industry,Kengeri,21,10.53,18,4,SmartCard,0,1
2f233f26,Mantri Square Sampige Road,Deepanjali Nagar,10,5.93,10,96,QR,0,1
2b8d851d,Mahatma Gandhi Road,Singasandra,19,3.18,5,4,QR,0,0
99f8b990,Electronic City,Konanakunte Cross,22,6.85,11,10,Token,0,0
5afaf900,Central Silk Board,Goraguntepalya,18,19.32,33,36,Token,0,0
13d84146,Dasarahalli,Krantivira Sangolli Rayanna Railway Station,18,14.16,24,24,Token,0,0
43759ad4,Chickpete,Pantharapalya Nayandahalli,7,20.12,34,32,Token,0,0
47315c95,Whitefield (Kadugodi),Kudlu Gate,7,24.43,41,109,SmartCard,0,1
76b9bb69,Nagasandra,Kundalahalli,8,10.59,18,19,SmartCard,0,0
3cdeb2de,Kudlu Gate,Silk Institute,9,13.34,22,21,Token,0,0
7dc5a882,Jayaprakash Nagar,Infosys Foundation Konappana Agrahara,19,2.93,5,8,SmartCard,0,0
08109295,Chikkabidarakallu,Cubbon Park,5,3.29,5,8,SmartCard,0,0
4b57ee6b,Challaghatta,Beratena Agrahara,12,14.32,24,26,QR,0,0
b58a2977,Pattandur Agrahara,Attiguppe,14,3.28,5,5,QR,0,0
f673953a,Pantharapalya Nayandahalli,Kengeri,23,10.31,17,19,Token,0,0
30ad766b,Vajarahalli,Jayadeva Hospital,18,24.99,42,45,QR,0,0
91113d9b,Hopefarm Channasandra,BTM Layout,8,17.28,29,30,SmartCard,0,0
96422b68,Biocon Hebbagodi,Jalahalli,16,17.39,29,32,Token,0,0
46d2ee68,Chickpete,Konanakunte Cross,16,1.05,1,1,SmartCard,0,0
8e1e9630,Infosys Foundation Konappana Agrahara,Kudlu Gate,15,19.99,34,35,QR,0,0
29aedfc0,Yeshwanthpur,Srirampura,18,10.53,18,59,Token,0,1
f5944fec,Mahakavi Kuvempu Road,Sri Balagangadharanatha Swamiji Hosahalli,15,24.36,41,116,QR,0,1
9e977639,Jayaprakash Nagar,Jayadeva Hospital,12,12.35,21,22,QR,0,0
b0d2ec91,Benniganahalli,Nadaprabhu Kempegowda Station Majestic,23,15.35,26,28,SmartCard,0,0
bb2e77de,Silk Institute,Jalahalli,6,17.99,30,31,SmartCard,0,0
86b1744a,Peenya Industry,Peenya,23,21.54,36,34,SmartCard,0,0
f9e19050,Whitefield (Kadugodi),Chikkabidarakallu,15,2.2,3,1,Token,0,1
7f4470ed,Mahatma Gandhi Road,Trinity,13,6.34,10,8,Token,0,0
94989914,National College,Dasarahalli,8,18.34,31,34,Token,0,0
3974d928,Sandal Soap Factory,Mahakavi Kuvempu Road,10,11.4,19,21,Token,0,0
c679cef9,Doddakallasandra,Indiranagar,9,13.94,23,26,QR,0,0
267ed06c,Beratena Agrahara,Kengeri Bus Terminal,15,24.64,42,40,SmartCard,0,0
6569c6eb,Cubbon Park,Silk Institute,22,14.97,25,27,Token,0,0
9a5c8c58,South End Circle,National College,12,17.91,30,32,SmartCard,0,0
5e5cc492,Nallurhalli,Hongasandra,7,3.19,5,7,Token,0,0
cf48d439,Deepanjali Nagar,Seetharampalya,7,23.0,39,39,QR,0,0
037ae6d5,Kengeri,Hoodi,6,14.7,25,27,SmartCard,0,0
6a99623b,Hosa Road,Thalaghattapura,16,13.31,22,21,QR,0,0
c979ff19,Halasuru,Krantivira Sangolli Rayanna Railway Station,18,15.77,27,27,QR,0,0
4b5324f8,Bommanahalli,Rashtreeya Vidyalaya Road,10,20.27,34,33,QR,0,0
a65f7e0d,Hopefarm Channasandra,Krishnarajapura,5,3.53,6,9,SmartCard,0,0
34447c22,Pattandur Agrahara,Swami Vivekananda Road,14,11.6,19,4,Token,0,1
0e2c9378,Jayanagar,Mahalakshmi,22,11.79,20,20,Token,0,0
24970ae8,Whitefield (Kadugodi),Pantharapalya Nayandahalli,17,5.78,9,8,SmartCard,0,0
eaee1252,Mahatma Gandhi Road,Krishna Rajendra Market,11,10.28,17,16,QR,0,0
242391e1,Srirampura,Banashankari,22,11.5,19,22,Token,0,0
8250696f,Jalahalli,Chickpete,10,19.39,33,31,SmartCard,0,0
e6ead579,Mahakavi Kuvempu Road,Biocon Hebbagodi,17,24.7,42,1,SmartCard,0,1
1b3e7e1e,Electronic City,Sir M Visvesvaraya Central College,16,4.59,7,10,Token,0,0
749f684f,Jnanabharathi,Jalahalli,12,3.69,6,5,QR,0,0
15b3a2a7,Whitefield (Kadugodi),Sri Balagangadharanatha Swamiji Hosahalli,5,8.0,13,14,Token,0,0
fdda61c9,Swami Vivekananda Road,Benniganahalli,11,12.72,21,24,QR,0,0
ccf2c221,Jayadeva Hospital,Konanakunte Cross,16,1.02,1,1,SmartCard,0,1
6fb883b1,Vijayanagar,South End Circle,15,24.56,42,41,SmartCard,0,0
aefa236b,National College,Rajarajeshwari Nagar,16,21.14,36,34,SmartCard,0,0
bd557c3a,Jayaprakash Nagar,Deepanjali Nagar,7,7.35,12,2,SmartCard,0,1
ca8274be,Mantri Square Sampige Road,Rashtreeya Vidyalaya Road,17,18.75,32,33,QR,0,0
117ea11a,Magadi Road,Hosa Road,6,4.06,6,9,QR,0,0
99470a32,National College,Jayaprakash Nagar,6,9.45,16,16,QR,0,0
75a876c7,Beratena Agrahara,Kundalahalli,19,12.61,21,22,QR,0,0
d8667592,Rajajinagar,Nallurhalli,13,9.06,15,15,QR,0,0
3303cf08,Hopefarm Channasandra,Vajarahalli,8,9.94,17,19,SmartCard,0,0
8ab783a7,Indiranagar,Infosys Foundation Konappana Agrahara,19,19.59,33,36,Token,0,0
d76f1028,Lalbagh,Huskur Road,15,2.0,3,4,Token,0,0
7e576652,Swami Vivekananda Road,Nagasandra,5,18.34,31,1,QR,0,1
b65d3518,Konanakunte Cross,Hosa Road,15,23.53,40,41,QR,1,1
5ea1ed89,Rajajinagar,Lalbagh,7,4.13,7,7,SmartCard,0,0
60557d4e,Jayaprakash Nagar,Jalahalli,5,13.94,23,26,QR,0,0
9fa8b78c,Peenya,Electronic City,9,5.37,9,12,Token,0,0
d480370d,Magadi Road,Mahalakshmi,6,22.66,38,1,Token,0,1
8b9bd9bc,Sandal Soap Factory,Challaghatta,22,12.83,21,92,Token,0,1
f7390a43,Nallurhalli,Whitefield (Kadugodi),7,9.58,16,19,QR,1,1
2e95ff8e,Silk Institute,Krantivira Sangolli Rayanna Railway Station,19,14.74,25,27,QR,0,0
daec253a,Delta Electronics Bommasandra,South End Circle,12,21.4,36,2,Token,0,1
0f24e11b,Jalahalli,Deepanjali Nagar,20,23.72,40,41,QR,0,0
144ed5e7,Kundalahalli,Mysuru Road,16,14.24,24,27,QR,0,0
34341458,Garudacharapalya,Rashtreeya Vidyalaya Road,17,7.0,12,14,Token,0,0
978b7fe6,Pattanagere,Hoodi,9,22.69,38,41,QR,0,0
45049bb0,Peenya Industry,Mahatma Gandhi Road,10,24.7,42,45,SmartCard,0,0
9b0a58d7,Thalaghattapura,Whitefield (Kadugodi),22,7.01,12,13,QR,0,0
e69d3dd3,Delta Electronics Bommasandra,Thalaghattapura,8,9.83,16,19,Token,0,0
6b3aba33,Biocon Hebbagodi,Nagasandra,16,24.57,42,41,SmartCard,0,0
b89b11be,Beratena Agrahara,Cubbon Park,12,20.86,35,3,SmartCard,0,1
5bd9851b,Huskur Road,Jayadeva Hospital,19,11.49,19,17,Token,0,0
6e5a6451,Sandal Soap Factory,Kengeri,18,7.99,13,15,SmartCard,0,0
f759525e,Silk Institute,Hopefarm Channasandra,10,20.66,35,37,QR,0,0
f41b34e4,Benniganahalli,Mantri Square Sampige Road,8,3.34,5,90,SmartCard,0,1
dba4ab3a,Jayaprakash Nagar,Rajarajeshwari Nagar,11,3.14,5,6,Token,0,0
0e2f32c4,Electronic City,BTM Layout,8,4.9,8,7,QR,0,0
ecc20a66,BTM Layout,Jayanagar,9,19.41,33,31,SmartCard,0,0
d064947b,National College,Swami Vivekananda Road,18,2.72,4,5,QR,0,0
e4996e7d,Nagasandra,Srirampura,22,14.21,24,27,QR,0,0
c75b8c99,Indiranagar,Delta Electronics Bommasandra,9,20.54,35,37,SmartCard,0,0
eb19c7b9,Benniganahalli,Yelachenahalli,8,16.83,28,29,QR,0,0
4a3eeeef,Peenya Industry,Jalahalli,10,12.64,21,19,Token,0,0
d31210c4,Yeshwanthpur,Thalaghattapura,11,11.57,19,22,QR,0,0
48bf8b0d,Biocon Hebbagodi,Silk Institute,13,5.91,10,12,SmartCard,0,0
6756f6b0,Sri Balagangadharanatha Swamiji Hosahalli,Swami Vivekananda Road,17,21.07,36,37,SmartCard,0,0
319d8cee,Vajarahalli,Beratena Agrahara,23,19.28,33,31,QR,0,0
04cf76e4,Halasuru,Ragigudda,9,12.02,20,1,QR,0,1
dd822d97,Benniganahalli,Challaghatta,9,22.25,38,39,QR,0,0
e57133da,Peenya Industry,BTM Layout,10,16.34,28,77,Token,0,1
c7a2531f,Manjunath Nagar,Biocon Hebbagodi,23,6.08,10,9,Token,0,0
bf81f03b,Nallurhalli,Hongasandra,17,1.63,2,5,Token,0,0
1f11bac7,Cubbon Park,Yelachenahalli,21,10.49,17,1,SmartCard,0,1
a5ea0686,Kundalahalli,Chikkabidarakallu,21,14.5,24,26,SmartCard,0,0
6682ac7d,Seetharampalya,Manjunath Nagar,21,9.5,16,17,Token,0,0
7a32b32e,Kundalahalli,Kadugodi Tree Park,17,22.87,39,42,QR,0,0
1a476713,Infosys Foundation Konappana Agrahara,Kengeri Bus Terminal,9,6.12,10,9,SmartCard,0,0
5eb82890,Chikkabidarakallu,Hosa Road,13,11.91,20,21,Token,0,0
b9bf37dc,Hoodi,Kadugodi Tree Park,11,7.77,13,11,SmartCard,0,0
c9d2aff4,Kengeri,Baiyappanahalli,15,5.55,9,7,QR,0,0
6ff98bfc,Chikkabidarakallu,Lalbagh,19,14.41,24,22,QR,0,0
c85aefdd,Rashtreeya Vidyalaya Road,Challaghatta,15,4.78,8,7,SmartCard,0,0
ac62aa31,Jnanabharathi,National College,18,24.49,41,40,SmartCard,0,0
b3ed20f6,Sri Sathya Sai Hospital,Vajarahalli,17,6.49,11,11,Token,0,0
0dc2bd7d,Jalahalli,Jnanabharathi,19,24.24,41,41,SmartCard,0,0
77200a75,Beratena Agrahara,Peenya Industry,17,24.7,42,42,SmartCard,0,0
172c7baf,Magadi Road,Jalahalli,5,23.55,40,40,Token,0,0
6dd93f1d,Hongasandra,Mahatma Gandhi Road,6,13.7,23,21,SmartCard,0,0
499ab3b9,Bommanahalli,Konanakunte Cross,22,9.78,16,16,SmartCard,1,1
00985c77,Pantharapalya Nayandahalli,Kengeri,22,19.18,32,33,QR,0,0
327a4ebf,Mantri Square Sampige Road,Mahatma Gandhi Road,18,12.68,21,22,SmartCard,0,0
e2f09132,Hosa Road,Vijayanagar,22,15.2,26,26,SmartCard,0,0
eb9bef18,Goraguntepalya,Krantivira Sangolli Rayanna Railway Station,23,10.05,17,17,QR,0,0
c15da519,Chickpete,Dasarahalli,21,22.77,39,38,QR,0,0
0105847e,Thalaghattapura,Nallurhalli,21,5.28,9,12,Token,0,0
859c3b2b,Lalbagh,Magadi Road,21,22.03,37,39,Token,0,0
e9f1e895,Whitefield (Kadugodi),Baiyappanahalli,20,21.54,36,34,QR,0,0
d5d2c6d8,Vajarahalli,South End Circle,8,10.23,17,17,SmartCard,0,0
03346d90,Singayyanapalya,Magadi Road,16,13.13,22,21,SmartCard,0,0
1b9d3e49,Krishnarajapura,Madavara,6,10.5,18,20,SmartCard,0,0
9302263b,Hosa Road,Silk Institute,20,20.89,35,1,QR,0,1
